,tx_id,rx_id,link_id,distance_km,azimuth_deg,geometry
157,TX_0001,157,TX_0001_RX_0157,2.5,120.0,POINT (-13.387282923220356 9.333609407846481)
158,TX_0001,158,TX_0001_RX_0158,2.5,130.0,POINT (-13.389573027762822 9.3303922451938)
159,TX_0001,159,TX_0001_RX_0159,2.5,140.0,POINT (-13.39239075184457 9.32761891482631)
160,TX_0001,160,TX_0001_RX_0160,2.5,150.0,POINT (-13.395650484465852 9.325373671844115)
161,TX_0001,161,TX_0001_RX_0161,2.5,160.0,POINT (-13.399253192001305 9.323724727713234)
162,TX_0001,162,TX_0001_RX_0162,2.5,170.0,POINT (-13.40308942587259 9.322722178785213)
163,TX_0001,163,TX_0001_RX_0163,2.5,180.0,POINT (-13.407042645936164 9.322396484858539)
164,TX_0001,164,TX_0001_RX_0164,2.5,190.0,POINT (-13.410992758865433 9.322757543925958)
165,TX_0001,165,TX_0001_RX_0165,2.5,200.0,POINT (-13.414819764330518 9.323794391192141)
166,TX_0001,166,TX_0001_RX_0166,2.5,210.0,POINT (-13.418407398522547 9.325475531535865)
167,TX_0001,167,TX_0001_RX_0167,2.5,220.0,POINT (-13.421646664629561 9.327749895398611)
168,TX_0001,168,TX_0001_RX_0168,2.5,230.0,POINT (-13.424439143248497 9.330548389183502)
169,TX_0001,169,TX_0001_RX_0169,2.5,240.0,POINT (-13.426699982316297 9.333785993213981)
170,TX_0001,170,TX_0001_RX_0170,2.5,250.0,POINT (-13.428360475772903 9.337364343675512)
171,TX_0001,171,TX_0001_RX_0171,2.5,260.0,POINT (-13.429370152549467 9.341174720249171)
172,TX_0001,172,TX_0001_RX_0172,2.5,270.0,POINT (-13.429698312244298 9.345101348791706)
173,TX_0001,173,TX_0001_RX_0173,2.5,280.0,POINT (-13.429334960570802 9.349024918800628)
174,TX_0001,174,TX_0001_RX_0174,2.5,290.0,POINT (-13.42829111583893 9.352826208822542)
175,TX_0001,175,TX_0001_RX_0175,2.5,300.0,POINT (-13.426598476819636 9.356389709624152)
