;tx_id;rx_id;link_id;distance_km;azimuth_deg;geometry
150;TX_0001;151;TX_0001_RX_0151;5;60;POINT (-13.367416614253438 9.367424056892599)
151;TX_0001;152;TX_0001_RX_0152;5;70;POINT (-13.364096818694234 9.360266955538057)
152;TX_0001;153;TX_0001_RX_0153;5;80;POINT (-13.362078925153433 9.352646058787716)
153;TX_0001;154;TX_0001_RX_0154;5;90;POINT (-13.36142415814011 9.344792932144097)
154;TX_0001;155;TX_0001_RX_0155;5;100;POINT (-13.362152318921044 9.336946180724393)
155;TX_0001;156;TX_0001_RX_0156;5;110;POINT (-13.364241195167617 9.32934420041176)
156;TX_0001;157;TX_0001_RX_0157;5;120;POINT (-13.367627246398666 9.322217937236248)
157;TX_0001;158;TX_0001_RX_0158;5;130;POINT (-13.372207543128813 9.315783874619036)
158;TX_0001;159;TX_0001_RX_0159;5;140;POINT (-13.377842899794018 9.310237461013806)
159;TX_0001;160;TX_0001_RX_0160;5;150;POINT (-13.38436210562608 9.305747176989678)
160;TX_0001;161;TX_0001_RX_0161;5;160;POINT (-13.391567124730026 9.30244942134353)
161;TX_0001;162;TX_0001_RX_0162;5;170;POINT (-13.39923910762949 9.300444370996567)
162;TX_0001;163;TX_0001_RX_0163;5;180;POINT (-13.407145032312528 9.299792939967716)
163;TX_0001;164;TX_0001_RX_0164;5;190;POINT (-13.415044774021718 9.300514929502802)
164;TX_0001;165;TX_0001_RX_0165;5;200;POINT (-13.42269839022167 9.302588425461995)
165;TX_0001;166;TX_0001_RX_0166;5;210;POINT (-13.429873400709578 9.305950461395685)
166;TX_0001;167;TX_0001_RX_0167;5;220;POINT (-13.436351842900425 9.3104989274915)
167;TX_0001;168;TX_0001_RX_0168;5;230;POINT (-13.441936888925206 9.316095667891002)
168;TX_0001;169;TX_0001_RX_0169;5;240;POINT (-13.44645882415285 9.322570672880865)
169;TX_0001;170;TX_0001_RX_0170;5;250;POINT (-13.44978020572859 9.329727239240157)
170;TX_0001;171;TX_0001_RX_0171;5;260;POINT (-13.451800044183937 9.337347942577933)
171;TX_0001;172;TX_0001_RX_0172;5;270;POINT (-13.452456880424663 9.345201240719978)
172;TX_0001;173;TX_0001_RX_0173;5;280;POINT (-13.451730663604994 9.353048507863855)
173;TX_0001;174;TX_0001_RX_0174;5;290;POINT (-13.44964337158345 9.360651285922536)
174;TX_0001;175;TX_0001_RX_0175;5;300;POINT (-13.446258353760404 9.367778532646202)
175;TX_0001;176;TX_0001_RX_0176;5;310;POINT (-13.44167841497684 9.374213645983376)
176;TX_0001;177;TX_0001_RX_0177;5;320;POINT (-13.436042697622835 9.3797610507481)
177;TX_0001;178;TX_0001_RX_0178;5;330;POINT (-13.429522455970611 9.384252146822757)
178;TX_0001;179;TX_0001_RX_0179;5;340;POINT (-13.422315850850104 9.387550437465059)
179;TX_0001;180;TX_0001_RX_0180;5;350;POINT (-13.414641923034688 9.3895556812252)
180;TX_0001;181;TX_0001_RX_0181;6;0;POINT (-13.406692590261171 9.3992483145445)
181;TX_0001;182;TX_0001_RX_0182;6;10;POINT (-13.39721033288204 9.398381246112391)
182;TX_0001;183;TX_0001_RX_0183;6;20;POINT (-13.388023901330293 9.395891997327345)
183;TX_0001;184;TX_0001_RX_0184;6;30;POINT (-13.379412524326632 9.391856255124233)
184;TX_0001;185;TX_0001_RX_0185;6;40;POINT (-13.371637921589082 9.386396708118998)
185;TX_0001;186;TX_0001_RX_0186;6;50;POINT (-13.364936343447448 9.379679310873422)
186;TX_0001;187;TX_0001_RX_0187;6;60;POINT (-13.359511389770793 9.371908233021445)
187;TX_0001;188;TX_0001_RX_0188;6;70;POINT (-13.355527826718218 9.363319647770567)
188;TX_0001;189;TX_0001_RX_0189;6;80;POINT (-13.353106588792485 9.354174549486137)
189;TX_0001;190;TX_0001_RX_0190;6;90;POINT (-13.352321117004182 9.344750819373223)
190;TX_0001;191;TX_0001_RX_0191;6;100;POINT (-13.353195142838185 9.335334780827035)
191;TX_0001;192;TX_0001_RX_0192;6;110;POINT (-13.355701983465211 9.32621250118198)
192;TX_0001;193;TX_0001_RX_0193;6;120;POINT (-13.35976536763967 9.317661103936528)
193;TX_0001;194;TX_0001_RX_0194;6;130;POINT (-13.36526176537324 9.309940354887932)
194;TX_0001;195;TX_0001_RX_0195;6;140;POINT (-13.37202414915546 9.303284777036046)
195;TX_0001;196;TX_0001_RX_0196;6;150;POINT (-13.379847071534998 9.297896532898244)
196;TX_0001;197;TX_0001_RX_0197;6;160;POINT (-13.388492904515914 9.293939289524522)
197;TX_0001;198;TX_0001_RX_0198;6;170;POINT (-13.397699051580894 9.291533251723468)
198;TX_0001;199;TX_0001_RX_0199;6;180;POINT (-13.407185914204538 9.290751513697208)
199;TX_0001;200;TX_0001_RX_0200;6;190;POINT (-13.416665372276189 9.291617839485632)
200;TX_0001;201;TX_0001_RX_0201;6;200;POINT (-13.425849522542636 9.294105939514925)
