,tx_id,rx_id,link_id,distance_km,azimuth_deg,geometry
266,TX_0001,267,TX_0001_RX_0267,4.0,250.0,POINT (-13.441212403367384 9.332782254583103)
267,TX_0001,268,TX_0001_RX_0268,4.0,255.0,POINT (-13.442154254610967 9.335795510896878)
268,TX_0001,269,TX_0001_RX_0269,4.0,260.0,POINT (-13.442828119047872 9.338878833285571)
269,TX_0001,270,TX_0001_RX_0270,4.0,265.0,POINT (-13.443228860874369 9.342008756202684)
270,TX_0001,271,TX_0001_RX_0271,4.0,270.0,POINT (-13.44335342267733 9.345161458777302)
271,TX_0001,272,TX_0001_RX_0272,4.0,275.0,POINT (-13.443200848931124 9.348312946112406)
272,TX_0001,273,TX_0001_RX_0273,4.0,280.0,POINT (-13.442772293498523 9.351439231927607)
273,TX_0001,274,TX_0001_RX_0274,4.0,285.0,POINT (-13.442071011071617 9.354516521155539)
274,TX_0001,275,TX_0001_RX_0275,4.0,290.0,POINT (-13.441102332611097 9.357521391100812)
275,TX_0001,276,TX_0001_RX_0276,4.0,295.0,POINT (-13.439873624964433 9.360430969781062)
276,TX_0001,277,TX_0001_RX_0277,4.0,300.0,POINT (-13.438394234964404 9.363223110090294)
277,TX_0001,278,TX_0001_RX_0278,4.0,305.0,POINT (-13.436675418428386 9.365876558456346)
278,TX_0001,279,TX_0001_RX_0279,4.0,310.0,POINT (-13.434730254594541 9.368371116705651)
279,TX_0001,280,TX_0001_RX_0280,4.0,315.0,POINT (-13.432573546642985 9.370687795900027)
280,TX_0001,281,TX_0001_RX_0281,4.0,320.0,POINT (-13.430221709057024 9.372808960971204)
281,TX_0001,282,TX_0001_RX_0282,4.0,325.0,POINT (-13.427692642680972 9.374718465048684)
282,TX_0001,283,TX_0001_RX_0283,4.0,330.0,POINT (-13.425005598425834 9.376401772455072)
283,TX_0001,284,TX_0001_RX_0284,4.0,335.0,POINT (-13.422181030661926 9.377846069429594)
284,TX_0001,285,TX_0001_RX_0285,4.0,340.0,POINT (-13.419240441417033 9.379040361733932)
285,TX_0001,286,TX_0001_RX_0286,4.0,345.0,POINT (-13.416206216569828 9.37997555839495)
286,TX_0001,287,TX_0001_RX_0287,4.0,350.0,POINT (-13.413101455290287 9.380644540944768)
287,TX_0001,288,TX_0001_RX_0288,4.0,355.0,POINT (-13.409949794030828 9.381042217629565)
288,TX_0001,289,TX_0001_RX_0289,5.0,0.0,POINT (-13.40673392912212 9.39020694075568)
289,TX_0001,290,TX_0001_RX_0290,5.0,5.0,POINT (-13.402767195840855 9.390017012217589)
290,TX_0001,291,TX_0001_RX_0291,5.0,10.0,POINT (-13.398832243449812 9.389484435495888)
291,TX_0001,292,TX_0001_RX_0292,5.0,15.0,POINT (-13.39495903009889 9.388613267235694)
292,TX_0001,293,TX_0001_RX_0293,5.0,20.0,POINT (-13.391177043024113 9.387410141789763)
293,TX_0001,294,TX_0001_RX_0294,5.0,25.0,POINT (-13.387515073833596 9.385884220597033)
294,TX_0001,295,TX_0001_RX_0295,5.0,30.0,POINT (-13.384000999128965 9.384047122307113)
295,TX_0001,296,TX_0001_RX_0296,5.0,35.0,POINT (-13.380661568139757 9.381912834187192)
296,TX_0001,297,TX_0001_RX_0297,5.0,40.0,POINT (-13.377522198993415 9.379497605490984)
297,TX_0001,298,TX_0001_RX_0298,5.0,45.0,POINT (-13.374606785176027 9.376819823606642)
298,TX_0001,299,TX_0001_RX_0299,5.0,50.0,POINT (-13.371937513659555 9.373899873932238)
299,TX_0001,300,TX_0001_RX_0300,5.0,55.0,POINT (-13.369534696080462 9.370759984550771)
300,TX_0001,301,TX_0001_RX_0301,5.0,60.0,POINT (-13.367416614253438 9.367424056892599)
301,TX_0001,302,TX_0001_RX_0302,5.0,65.0,POINT (-13.365599381192784 9.363917483679131)
302,TX_0001,303,TX_0001_RX_0303,5.0,70.0,POINT (-13.364096818694234 9.360266955538057)
303,TX_0001,304,TX_0001_RX_0304,5.0,75.0,POINT (-13.362920352402275 9.356500257765884)
304,TX_0001,305,TX_0001_RX_0305,5.0,80.0,POINT (-13.362078925153433 9.352646058787716)
305,TX_0001,306,TX_0001_RX_0306,5.0,85.0,POINT (-13.361578929245807 9.348733691926528)
306,TX_0001,307,TX_0001_RX_0307,5.0,90.0,POINT (-13.36142415814011 9.344792932144097)
307,TX_0001,308,TX_0001_RX_0308,5.0,95.0,POINT (-13.361615777949055 9.340853769453151)
308,TX_0001,309,TX_0001_RX_0309,5.0,100.0,POINT (-13.362152318921044 9.336946180724393)
309,TX_0001,310,TX_0001_RX_0310,5.0,105.0,POINT (-13.363029686972077 9.333099901623582)
310,TX_0001,311,TX_0001_RX_0311,5.0,110.0,POINT (-13.364241195167617 9.32934420041176)
311,TX_0001,312,TX_0001_RX_0312,5.0,115.0,POINT (-13.365777614905076 9.325707655326774)
312,TX_0001,313,TX_0001_RX_0313,5.0,120.0,POINT (-13.367627246398666 9.322217937236248)
313,TX_0001,314,TX_0001_RX_0314,5.0,125.0,POINT (-13.369776007922788 9.31890159921154)
314,TX_0001,315,TX_0001_RX_0315,5.0,130.0,POINT (-13.372207543128813 9.315783874619036)
315,TX_0001,316,TX_0001_RX_0316,5.0,135.0,POINT (-13.374903345614282 9.312888485260007)
316,TX_0001,317,TX_0001_RX_0317,5.0,140.0,POINT (-13.377842899794018 9.310237461013806)
317,TX_0001,318,TX_0001_RX_0318,5.0,145.0,POINT (-13.381003837000403 9.30785097235153)
318,TX_0001,319,TX_0001_RX_0319,5.0,150.0,POINT (-13.38436210562608 9.305747176989678)
319,TX_0001,320,TX_0001_RX_0320,5.0,155.0,POINT (-13.387892154017191 9.303942081845953)
320,TX_0001,321,TX_0001_RX_0321,5.0,160.0,POINT (-13.391567124730026 9.30244942134353)
321,TX_0001,322,TX_0001_RX_0322,5.0,165.0,POINT (-13.39535905867893 9.301280552986265)
322,TX_0001,323,TX_0001_RX_0323,5.0,170.0,POINT (-13.39923910762949 9.300444370996567)
323,TX_0001,324,TX_0001_RX_0324,5.0,175.0,POINT (-13.403177753428597 9.29994723867109)
324,TX_0001,325,TX_0001_RX_0325,5.0,180.0,POINT (-13.407145032312528 9.299792939967716)
325,TX_0001,326,TX_0001_RX_0326,5.0,185.0,POINT (-13.411110762596271 9.299982650692014)
326,TX_0001,327,TX_0001_RX_0327,5.0,190.0,POINT (-13.415044774021718 9.300514929502802)
327,TX_0001,328,TX_0001_RX_0328,5.0,195.0,POINT (-13.41891713702977 9.30138572880686)
328,TX_0001,329,TX_0001_RX_0329,5.0,200.0,POINT (-13.42269839022167 9.302588425461995)
329,TX_0001,330,TX_0001_RX_0330,5.0,205.0,POINT (-13.42635976428797 9.304113871057874)
330,TX_0001,331,TX_0001_RX_0331,5.0,210.0,POINT (-13.429873400709578 9.305950461395685)
331,TX_0001,332,TX_0001_RX_0332,5.0,215.0,POINT (-13.433212563573944 9.30808422464212)
332,TX_0001,333,TX_0001_RX_0333,5.0,220.0,POINT (-13.436351842900425 9.3104989274915)
333,TX_0001,334,TX_0001_RX_0334,5.0,225.0,POINT (-13.439267347932015 9.313176198533247)
334,TX_0001,335,TX_0001_RX_0335,5.0,230.0,POINT (-13.441936888925206 9.316095667891002)
335,TX_0001,336,TX_0001_RX_0336,5.0,235.0,POINT (-13.444340146055575 9.319235122075922)
336,TX_0001,337,TX_0001_RX_0337,5.0,240.0,POINT (-13.44645882415285 9.322570672880865)
337,TX_0001,338,TX_0001_RX_0338,5.0,245.0,POINT (-13.44827679208534 9.326076939034897)
338,TX_0001,339,TX_0001_RX_0339,5.0,250.0,POINT (-13.44978020572859 9.329727239240157)
339,TX_0001,340,TX_0001_RX_0340,5.0,255.0,POINT (-13.450957613576522 9.333493795125824)
340,TX_0001,341,TX_0001_RX_0341,5.0,260.0,POINT (-13.451800044183937 9.337347942577933)
341,TX_0001,342,TX_0001_RX_0342,5.0,265.0,POINT (-13.452301074766227 9.341260349839093)
342,TX_0001,343,TX_0001_RX_0343,5.0,270.0,POINT (-13.452456880424663 9.345201240719978)
343,TX_0001,344,TX_0001_RX_0344,5.0,275.0,POINT (-13.452266263612215 9.349140621224521)
344,TX_0001,345,TX_0001_RX_0345,5.0,280.0,POINT (-13.451730663604994 9.353048507863855)
345,TX_0001,346,TX_0001_RX_0346,5.0,285.0,POINT (-13.450854145896292 9.356895155920379)
346,TX_0001,347,TX_0001_RX_0347,5.0,290.0,POINT (-13.44964337158345 9.360651285922536)
347,TX_0001,348,TX_0001_RX_0348,5.0,295.0,POINT (-13.448107546970414 9.364288306603932)
348,TX_0001,349,TX_0001_RX_0349,5.0,300.0,POINT (-13.446258353760404 9.367778532646202)
349,TX_0001,350,TX_0001_RX_0350,5.0,305.0,POINT (-13.44410986036197 9.371095395544142)
350,TX_0001,351,TX_0001_RX_0351,5.0,310.0,POINT (-13.44167841497684 9.374213645983376)
351,TX_0001,352,TX_0001_RX_0352,5.0,315.0,POINT (-13.438982521278264 9.377109546185043)
352,TX_0001,353,TX_0001_RX_0353,5.0,320.0,POINT (-13.436042697622835 9.3797610507481)
353,TX_0001,354,TX_0001_RX_0354,5.0,325.0,POINT (-13.432881320866004 9.382147974607253)
354,TX_0001,355,TX_0001_RX_0355,5.0,330.0,POINT (-13.429522455970611 9.384252146822757)
355,TX_0001,356,TX_0001_RX_0356,5.0,335.0,POINT (-13.425991672707843 9.386057549026376)
356,TX_0001,357,TX_0001_RX_0357,5.0,340.0,POINT (-13.422315850850104 9.387550437465059)
357,TX_0001,358,TX_0001_RX_0358,5.0,345.0,POINT (-13.418522975344668 9.388719447709192)
358,TX_0001,359,TX_0001_RX_0359,5.0,350.0,POINT (-13.414641923034688 9.3895556812252)
359,TX_0001,360,TX_0001_RX_0360,5.0,355.0,POINT (-13.410702242559884 9.390052773150822)
360,TX_0001,361,TX_0001_RX_0361,6.0,0.0,POINT (-13.406692590261171 9.3992483145445)
361,TX_0001,362,TX_0001_RX_0362,6.0,5.0,POINT (-13.401932389290646 9.399020374098756)
362,TX_0001,363,TX_0001_RX_0363,6.0,10.0,POINT (-13.39721033288204 9.398381246112391)
363,TX_0001,364,TX_0001_RX_0364,6.0,15.0,POINT (-13.392562374288623 9.397335799658894)
364,TX_0001,365,TX_0001_RX_0365,6.0,20.0,POINT (-13.388023901330293 9.395891997327345)
365,TX_0001,366,TX_0001_RX_0366,6.0,25.0,POINT (-13.383629466640075 9.394060834434384)
366,TX_0001,367,TX_0001_RX_0367,6.0,30.0,POINT (-13.379412524326632 9.391856255124233)
367,TX_0001,368,TX_0001_RX_0368,6.0,35.0,POINT (-13.375405175068481 9.389295046002243)
368,TX_0001,369,TX_0001_RX_0369,6.0,40.0,POINT (-13.371637921589082 9.386396708118998)
369,TX_0001,370,TX_0001_RX_0370,6.0,45.0,POINT (-13.368139436380508 9.383183308287526)
370,TX_0001,371,TX_0001_RX_0371,6.0,50.0,POINT (-13.364936343447448 9.379679310873422)
371,TX_0001,372,TX_0001_RX_0372,6.0,55.0,POINT (-13.362053015733654 9.37591139134657)
372,TX_0001,373,TX_0001_RX_0373,6.0,60.0,POINT (-13.359511389770793 9.371908233021445)
373,TX_0001,374,TX_0001_RX_0374,6.0,65.0,POINT (-13.357330798955791 9.36770030854053)
374,TX_0001,375,TX_0001_RX_0375,6.0,70.0,POINT (-13.355527826718218 9.363319647770567)
375,TX_0001,376,TX_0001_RX_0376,6.0,75.0,POINT (-13.35411618068558 9.358799593883958)
376,TX_0001,377,TX_0001_RX_0377,6.0,80.0,POINT (-13.353106588792485 9.354174549486137)
377,TX_0001,378,TX_0001_RX_0378,6.0,85.0,POINT (-13.35250671811085 9.349479714724406)
378,TX_0001,379,TX_0001_RX_0379,6.0,90.0,POINT (-13.352321117004182 9.344750819373223)
379,TX_0001,380,TX_0001_RX_0380,6.0,95.0,POINT (-13.35255118103059 9.340023850935333)
380,TX_0001,381,TX_0001_RX_0381,6.0,100.0,POINT (-13.353195142838185 9.335334780827035)
381,TX_0001,382,TX_0001_RX_0382,6.0,105.0,POINT (-13.354248086114005 9.33071929072907)
382,TX_0001,383,TX_0001_RX_0383,6.0,110.0,POINT (-13.355701983465211 9.32621250118198)
383,TX_0001,384,TX_0001_RX_0384,6.0,115.0,POINT (-13.357545757930295 9.3218487044866)
384,TX_0001,385,TX_0001_RX_0385,6.0,120.0,POINT (-13.35976536763967 9.317661103936528)
385,TX_0001,386,TX_0001_RX_0386,6.0,125.0,POINT (-13.362343912970694 9.313681561360395)
386,TX_0001,387,TX_0001_RX_0387,6.0,130.0,POINT (-13.36526176537324 9.309940354887932)
387,TX_0001,388,TX_0001_RX_0388,6.0,135.0,POINT (-13.36849671687932 9.306465948775658)
388,TX_0001,389,TX_0001_RX_0389,6.0,140.0,POINT (-13.37202414915546 9.303284777036046)
389,TX_0001,390,TX_0001_RX_0390,6.0,145.0,POINT (-13.375817220810477 9.300421042509129)
390,TX_0001,391,TX_0001_RX_0391,6.0,150.0,POINT (-13.379847071534998 9.297896532898244)
391,TX_0001,392,TX_0001_RX_0392,6.0,155.0,POINT (-13.384083041523505 9.295730455163126)
392,TX_0001,393,TX_0001_RX_0393,6.0,160.0,POINT (-13.388492904515914 9.293939289524522)
393,TX_0001,394,TX_0001_RX_0394,6.0,165.0,POINT (-13.393043112694142 9.292536664186176)
394,TX_0001,395,TX_0001_RX_0395,6.0,170.0,POINT (-13.397699051580894 9.291533251723468)
395,TX_0001,396,TX_0001_RX_0396,6.0,175.0,POINT (-13.402425303013402 9.29093668792417)
396,TX_0001,397,TX_0001_RX_0397,6.0,180.0,POINT (-13.407185914204538 9.290751513697208)
397,TX_0001,398,TX_0001_RX_0398,6.0,185.0,POINT (-13.411944670858304 9.290979140491045)
398,TX_0001,399,TX_0001_RX_0399,6.0,190.0,POINT (-13.416665372276189 9.291617839485632)
399,TX_0001,400,TX_0001_RX_0400,6.0,195.0,POINT (-13.421312106375707 9.29266275464221)
400,TX_0001,401,TX_0001_RX_0401,6.0,200.0,POINT (-13.425849522542636 9.294105939514925)
401,TX_0001,402,TX_0001_RX_0402,6.0,205.0,POINT (-13.430243100254044 9.295936417548354)
402,TX_0001,403,TX_0001_RX_0403,6.0,210.0,POINT (-13.43445941144011 9.298140265407433)
403,TX_0001,404,TX_0001_RX_0404,6.0,215.0,POINT (-13.43846637459876 9.300700718711607)
404,TX_0001,405,TX_0001_RX_0405,6.0,220.0,POINT (-13.442233498737885 9.303598299375457)
405,TX_0001,406,TX_0001_RX_0406,6.0,225.0,POINT (-13.445732115295256 9.306810963593705)
406,TX_0001,407,TX_0001_RX_0407,6.0,230.0,POINT (-13.448935596275113 9.310314269351974)
407,TX_0001,408,TX_0001_RX_0408,6.0,235.0,POINT (-13.451819556943011 9.314081562195984)
408,TX_0001,409,TX_0001_RX_0409,6.0,240.0,POINT (-13.454362041535205 9.318084177852661)
409,TX_0001,410,TX_0001_RX_0410,6.0,245.0,POINT (-13.456543690565704 9.322291660168194)
410,TX_0001,411,TX_0001_RX_0411,6.0,250.0,POINT (-13.458347888451582 9.32667199271076)
411,TX_0001,412,TX_0001_RX_0412,6.0,255.0,POINT (-13.459760890324649 9.331191842280953)
412,TX_0001,413,TX_0001_RX_0413,6.0,260.0,POINT (-13.460771927053818 9.335816812481351)
413,TX_0001,414,TX_0001_RX_0414,6.0,265.0,POINT (-13.461373287666639 9.340511705419074)
414,TX_0001,415,TX_0001_RX_0415,6.0,270.0,POINT (-13.461560378528903 9.345240789552008)
415,TX_0001,416,TX_0001_RX_0416,6.0,275.0,POINT (-13.46133175881713 9.34996807164138)
416,TX_0001,417,TX_0001_RX_0417,6.0,280.0,POINT (-13.460689151998533 9.354657570740766)
417,TX_0001,418,TX_0001_RX_0418,6.0,285.0,POINT (-13.4596374332155 9.359273592134775)
418,TX_0001,419,TX_0001_RX_0419,6.0,290.0,POINT (-13.458184592655327 9.363780999139749)
419,TX_0001,420,TX_0001_RX_0420,6.0,295.0,POINT (-13.456341675169472 9.368145480693743)
420,TX_0001,421,TX_0001_RX_0421,6.0,300.0,POINT (-13.454122696588632 9.372333812694125)
421,TX_0001,422,TX_0001_RX_0422,6.0,305.0,POINT (-13.451544537358865 9.376314111087552)
422,TX_0001,423,TX_0001_RX_0423,6.0,310.0,POINT (-13.448626814298736 9.380056074779182)
423,TX_0001,424,TX_0001_RX_0424,6.0,315.0,POINT (-13.445391731446128 9.383531216504792)
424,TX_0001,425,TX_0001_RX_0425,6.0,320.0,POINT (-13.441863911125314 9.386713079900664)
425,TX_0001,426,TX_0001_RX_0426,6.0,325.0,POINT (-13.43807020651792 9.389577441111118)
426,TX_0001,427,TX_0001_RX_0427,6.0,330.0,POINT (-13.434039497165179 9.392102493391326)
427,TX_0001,428,TX_0001_RX_0428,6.0,335.0,POINT (-13.42980246896154 9.394269013292778)
428,TX_0001,429,TX_0001_RX_0429,6.0,340.0,POINT (-13.425391380320406 9.396060507159689)
429,TX_0001,430,TX_0001_RX_0430,6.0,345.0,POINT (-13.420839816300594 9.397463336815218)
430,TX_0001,431,TX_0001_RX_0431,6.0,350.0,POINT (-13.416182432576012 9.398466823475875)
431,TX_0001,432,TX_0001_RX_0432,6.0,355.0,POINT (-13.411454691210173 9.399063329099402)
432,TX_0001,433,TX_0001_RX_0433,7.0,0.0,POINT (-13.406651209826185 9.408289683535468)
433,TX_0001,434,TX_0001_RX_0434,7.0,5.0,POINT (-13.401097500679176 9.40802372243548)
434,TX_0001,435,TX_0001_RX_0435,7.0,10.0,POINT (-13.395588302274247 9.407278031174721)
435,TX_0001,436,TX_0001_RX_0436,7.0,15.0,POINT (-13.39016556413485 9.40605829162428)
436,TX_0001,437,TX_0001_RX_0437,7.0,20.0,POINT (-13.384870575718017 9.404373795069175)
437,TX_0001,438,TX_0001_RX_0438,7.0,25.0,POINT (-13.379743651588582 9.402237371239327)
438,TX_0001,439,TX_0001_RX_0439,7.0,30.0,POINT (-13.374823824094722 9.399665290368318)
439,TX_0001,440,TX_0001_RX_0440,7.0,35.0,POINT (-13.370148545899355 9.3966771390348)
440,TX_0001,441,TX_0001_RX_0441,7.0,40.0,POINT (-13.365753404643952 9.393295670741843)
441,TX_0001,442,TX_0001_RX_0442,7.0,45.0,POINT (-13.361671851925522 9.389546632382743)
442,TX_0001,443,TX_0001_RX_0443,7.0,50.0,POINT (-13.357934948654743 9.385458567925308)
443,TX_0001,444,TX_0001_RX_0444,7.0,55.0,POINT (-13.354571128734689 9.381062600820425)
444,TX_0001,445,TX_0001_RX_0445,7.0,60.0,POINT (-13.351605982856189 9.376392196801755)
445,TX_0001,446,TX_0001_RX_0446,7.0,65.0,POINT (-13.34906206404891 9.37148290889235)
446,TX_0001,447,TX_0001_RX_0447,7.0,70.0,POINT (-13.346958716458076 9.36637210656791)
447,TX_0001,448,TX_0001_RX_0448,7.0,75.0,POINT (-13.34531192863659 9.361098691145829)
448,TX_0001,449,TX_0001_RX_0449,7.0,80.0,POINT (-13.344134212453069 9.355702799572292)
449,TX_0001,450,TX_0001_RX_0450,7.0,85.0,POINT (-13.343434508518834 9.350225498866228)
450,TX_0001,451,TX_0001_RX_0451,7.0,90.0,POINT (-13.343218118833503 9.344708473547998)
451,TX_0001,452,TX_0001_RX_0452,7.0,95.0,POINT (-13.343486667140487 9.339193708432205)
452,TX_0001,453,TX_0001_RX_0453,7.0,100.0,POINT (-13.344238087272464 9.333723169197281)
453,TX_0001,454,TX_0001_RX_0454,7.0,105.0,POINT (-13.345466639554092 9.328338483159433)
454,TX_0001,455,TX_0001_RX_0455,7.0,110.0,POINT (-13.347162955116602 9.323080622675318)
455,TX_0001,456,TX_0001_RX_0456,7.0,115.0,POINT (-13.349314107768054 9.317989593576105)
456,TX_0001,457,TX_0001_RX_0457,7.0,120.0,POINT (-13.351903712855336 9.31310413099599)
457,TX_0001,458,TX_0001_RX_0458,7.0,125.0,POINT (-13.354912052351255 9.308461404900811)
458,TX_0001,459,TX_0001_RX_0459,7.0,130.0,POINT (-13.358316225203312 9.304096737547834)
459,TX_0001,460,TX_0001_RX_0460,7.0,135.0,POINT (-13.362090321791964 9.300043335016424)
460,TX_0001,461,TX_0001_RX_0461,7.0,140.0,POINT (-13.366205621166024 9.296332034842152)
461,TX_0001,462,TX_0001_RX_0462,7.0,145.0,POINT (-13.370630809553203 9.292991071664387)
462,TX_0001,463,TX_0001_RX_0463,7.0,150.0,POINT (-13.375332218485488 9.290045862660945)
463,TX_0001,464,TX_0001_RX_0464,7.0,155.0,POINT (-13.380274080733143 9.287518814393312)
464,TX_0001,465,TX_0001_RX_0465,7.0,160.0,POINT (-13.385418802108992 9.28542915252433)
465,TX_0001,466,TX_0001_RX_0466,7.0,165.0,POINT (-13.390727247086785 9.283792775697085)
466,TX_0001,467,TX_0001_RX_0467,7.0,170.0,POINT (-13.39615903607486 9.282622134681576)
467,TX_0001,468,TX_0001_RX_0468,7.0,175.0,POINT (-13.401672852099852 9.281926137704803)
468,TX_0001,469,TX_0001_RX_0469,7.0,180.0,POINT (-13.407226754585176 9.28171008268244)
469,TX_0001,470,TX_0001_RX_0470,7.0,185.0,POINT (-13.412778497856076 9.281975616867262)
470,TX_0001,471,TX_0001_RX_0471,7.0,190.0,POINT (-13.418285851967656 9.28272072422244)
471,TX_0001,472,TX_0001_RX_0472,7.0,195.0,POINT (-13.423706923434523 9.283939740618612)
472,TX_0001,473,TX_0001_RX_0473,7.0,200.0,POINT (-13.429000473440752 9.285623396743503)
473,TX_0001,474,TX_0001_RX_0474,7.0,205.0,POINT (-13.434126231126907 9.287758888403324)
474,TX_0001,475,TX_0001_RX_0475,7.0,210.0,POINT (-13.43904519958657 9.29032997368808)
475,TX_0001,476,TX_0001_RX_0476,7.0,215.0,POINT (-13.443719952258045 9.293317096269575)
476,TX_0001,477,TX_0001_RX_0477,7.0,220.0,POINT (-13.44811491746749 9.296697533902885)
477,TX_0001,478,TX_0001_RX_0478,7.0,225.0,POINT (-13.452196648966787 9.300445571010815)
478,TX_0001,479,TX_0001_RX_0479,7.0,230.0,POINT (-13.455934080412899 9.304532694048037)
479,TX_0001,480,TX_0001_RX_0480,7.0,235.0,POINT (-13.459298761854235 9.30892780816823)
480,TX_0001,481,TX_0001_RX_0481,7.0,240.0,POINT (-13.462265076422936 9.313597473555172)
481,TX_0001,482,TX_0001_RX_0482,7.0,245.0,POINT (-13.464810435579178 9.318506159628683)
482,TX_0001,483,TX_0001_RX_0483,7.0,250.0,POINT (-13.466915451413435 9.323616515199468)
483,TX_0001,484,TX_0001_RX_0484,7.0,255.0,POINT (-13.468564084684104 9.32888965252445)
484,TX_0001,485,TX_0001_RX_0485,7.0,260.0,POINT (-13.46974376744963 9.334285443107202)
485,TX_0001,486,TX_0001_RX_0486,7.0,265.0,POINT (-13.470445499345232 9.339762822997317)
486,TX_0001,487,TX_0001_RX_0487,7.0,270.0,POINT (-13.470663916752898 9.345280105268447)
487,TX_0001,488,TX_0001_RX_0488,7.0,275.0,POINT (-13.47039733431809 9.350795297298607)
488,TX_0001,489,TX_0001_RX_0489,7.0,280.0,POINT (-13.46964775847627 9.356266420437837)
489,TX_0001,490,TX_0001_RX_0490,7.0,285.0,POINT (-13.468420872865108 9.36165182962834)
490,TX_0001,491,TX_0001_RX_0491,7.0,290.0,POINT (-13.466725995712519 9.366910530540904)
491,TX_0001,492,TX_0001_RX_0492,7.0,295.0,POINT (-13.464576009505127 9.372002491808448)
492,TX_0001,493,TX_0001_RX_0493,7.0,300.0,POINT (-13.461987263454185 9.376888949973397)
493,TX_0001,494,TX_0001_RX_0494,7.0,305.0,POINT (-13.458979449485414 9.381532704819627)
494,TX_0001,495,TX_0001_RX_0495,7.0,310.0,POINT (-13.455575452683284 9.38589840283184)
495,TX_0001,496,TX_0001_RX_0496,7.0,315.0,POINT (-13.45180117731797 9.389952806614627)
496,TX_0001,497,TX_0001_RX_0497,7.0,320.0,POINT (-13.447685349772517 9.393665048209895)
497,TX_0001,498,TX_0001_RX_0498,7.0,325.0,POINT (-13.443259299867245 9.397006864373632)
498,TX_0001,499,TX_0001_RX_0499,7.0,330.0,POINT (-13.43855672224682 9.399952812010428)
499,TX_0001,500,TX_0001_RX_0500,7.0,335.0,POINT (-13.433613419650886 9.402480462115713)
500,TX_0001,501,TX_0001_RX_0501,7.0,340.0,POINT (-13.428467030030838 9.404570570740042)
501,TX_0001,502,TX_0001_RX_0502,7.0,345.0,POINT (-13.423156739601714 9.406207225665806)
502,TX_0001,503,TX_0001_RX_0503,7.0,350.0,POINT (-13.417722984028384 9.407377967673069)
503,TX_0001,504,TX_0001_RX_0504,7.0,355.0,POINT (-13.412207140038051 9.408073885466203)
504,TX_0001,505,TX_0001_RX_0505,8.0,0.0,POINT (-13.406609787811906 9.417331047724112)
505,TX_0001,506,TX_0001_RX_0506,8.0,5.0,POINT (-13.40026252993993 9.417027057217625)
506,TX_0001,507,TX_0001_RX_0507,8.0,10.0,POINT (-13.393966151503193 9.41617479065718)
507,TX_0001,508,TX_0001_RX_0508,8.0,15.0,POINT (-13.38776859946603 9.41478074308191)
508,TX_0001,509,TX_0001_RX_0509,8.0,20.0,POINT (-13.38171706597912 9.412855534934245)
509,TX_0001,510,TX_0001_RX_0510,8.0,25.0,POINT (-13.375857628448538 9.410413830895388)
510,TX_0001,511,TX_0001_RX_0511,8.0,30.0,POINT (-13.370234898195967 9.4074742278858)
511,TX_0001,512,TX_0001_RX_0512,8.0,35.0,POINT (-13.36489168040459 9.404059113095544)
512,TX_0001,513,TX_0001_RX_0513,8.0,40.0,POINT (-13.35986864795525 9.40019449313873)
513,TX_0001,514,TX_0001_RX_0514,8.0,45.0,POINT (-13.355204031647123 9.39590979564705)
514,TX_0001,515,TX_0001_RX_0515,8.0,50.0,POINT (-13.350933329167496 9.391237644827525)
515,TX_0001,516,TX_0001_RX_0516,8.0,55.0,POINT (-13.347089035027397 9.38621361270785)
516,TX_0001,517,TX_0001_RX_0517,8.0,60.0,POINT (-13.34370039351503 9.380875947976985)
517,TX_0001,518,TX_0001_RX_0518,8.0,65.0,POINT (-13.34079317653875 9.375265284498305)
518,TX_0001,519,TX_0001_RX_0519,8.0,70.0,POINT (-13.338389488037077 9.369424331725781)
519,TX_0001,520,TX_0001_RX_0520,8.0,75.0,POINT (-13.336507596426824 9.363397549389605)
520,TX_0001,521,TX_0001_RX_0521,8.0,80.0,POINT (-13.335161796343248 9.357230808935144)
521,TX_0001,522,TX_0001_RX_0522,8.0,85.0,POINT (-13.334362300700183 9.350971044297664)
522,TX_0001,523,TX_0001_RX_0523,8.0,90.0,POINT (-13.334115163865162 9.34466589467371)
523,TX_0001,524,TX_0001_RX_0524,8.0,95.0,POINT (-13.334422236506342 9.338363342008465)
524,TX_0001,525,TX_0001_RX_0525,8.0,100.0,POINT (-13.335281152426472 9.33211134595588)
525,TX_0001,526,TX_0001_RX_0526,8.0,105.0,POINT (-13.33668534745613 9.325957479085247)
526,TX_0001,527,TX_0001_RX_0527,8.0,110.0,POINT (-13.338624110235639 9.31994856510344)
527,TX_0001,528,TX_0001_RX_0528,8.0,115.0,POINT (-13.341082664474492 9.314130322837382)
528,TX_0001,529,TX_0001_RX_0529,8.0,120.0,POINT (-13.344042282040299 9.308547018675267)
529,TX_0001,530,TX_0001_RX_0530,8.0,125.0,POINT (-13.347480425997958 9.303241130099648)
530,TX_0001,531,TX_0001_RX_0531,8.0,130.0,POINT (-13.351370922495907 9.298253022859853)
531,TX_0001,532,TX_0001_RX_0532,8.0,135.0,POINT (-13.355684160180882 9.293620644226815)
532,TX_0001,533,TX_0001_RX_0533,8.0,140.0,POINT (-13.360387315617839 9.289379234650973)
533,TX_0001,534,TX_0001_RX_0534,8.0,145.0,POINT (-13.36544460299834 9.285561060003825)
